id,content,review,rating,sentiment
8386068,"trời ơi , khuyên thật lòng bỏ tiền ra ăn quán bún đậu này không hối hận đâu , ngon chất lượng , giá học sinh , sinh viên , mắm ngon ,thức ăn nóng hổi","trời ơi , khuyên thật lòng bỏ tiền ra ăn quán bún đậu này không hối hận đâu , ngon chất lượng , giá học sinh , sinh viên , mắm ngon ,thức ăn nóng hổi",recommended,positive
8381779,vẫn ngon và chất lượng như lần đầu 😍😍,vẫn ngon và chất lượng như lần đầu 😍😍,recommended,positive
8379860,"mình quên chụp mất, ăn no mà vẫn chưa hết luôn, ngon lắm nha mn","mình quên chụp mất, ăn no mà vẫn chưa hết luôn, ngon lắm nha mọi người",recommended,positive
8325732,Nghe mấy bạn shipper khen bún ở đây ngon lắm c Sunny đặt ăn đi mà ko ngờ ngon thật .,Nghe mấy bạn shipper khen bún ở đây ngon lắm Sunny đặt ăn đi mà không ngờ ngon thật .,recommended,positive
8286217,"ăn 3 ngày liên tục, tốn tiền qá.ngon lắm lắm mn ơi.","ăn 3 ngày liên tục, tốn tiền quá.ngon lắm lắm mọi người ơi.",recommended,positive
8239892,tuyệt vời aaaaaaaaa 😍😍😍😍😍,tuyệt vời 😍😍😍😍😍,recommended,positive
8206981,"quán chất lượng nhất luôn , chiều khách , đồ ăn nóng hổi cực ngon, nên mua nên mua 😂","quán chất lượng nhất luôn , chiều khách , đồ ăn nóng hổi cực ngon, nên mua nên mua 😂",recommended,positive
8186924,ngon hết nước chấm sẽ ủng hộ quán nhiệt tình 😍,ngon hết nước chấm sẽ ủng hộ quán nhiệt tình 😍,recommended,positive
8176213,cứ phải gọi là chất lượng mọi người ơiii,cứ phải gọi là chất lượng mọi người ơi,recommended,positive
8137153,vẫn ngon và chất lượng như lần đầu UwU,vẫn ngon và chất lượng như lần đầu UwU,recommended,positive
8091668,"ăn nhiều lần rùi , lần nào cũng ngonnnnnn❤❤","ăn nhiều lần rùi , lần nào cũng ngon ❤❤",recommended,positive
8062623,"ăn nhiều lần rồi , mà lần nào cũng ngon recommend nên mua ăn thử nha , ăn xong ghiền luôn á 😍😍😍","ăn nhiều lần rồi , mà lần nào cũng ngon recommend nên mua ăn thử nha , ăn xong ghiền luôn á 😍😍😍",recommended,positive
8006725,cà phê muối ngon,cà phê muối ngon,recommended,positive
8808786,bánh mì rất chi là quá xá ngon nè nước cũng tuyệt vời nữa 5 sao nhà là lá la kkk,bánh mì rất chi là quá xá ngon nè nước cũng tuyệt vời nữa 5 sao nhà là lá la kkk,recommended,positive
8637748,Bánh mì rất ngon. Ủng hộ quán dài dài 🥰,Bánh mì rất ngon. Ủng hộ quán dài dài 🥰,recommended,positive
8564273,"bánh mì thịt nướng ngon ghê luôn á, lại có thêm ly sữa đậu nành thêm hết sảy kkk, trên cả tuyệt vời, sẽ mãi tiếp ủng hộ quán nè hihi","bánh mì thịt nướng ngon ghê luôn á, lại có thêm ly sữa đậu nành thêm hết sảy kkk, trên cả tuyệt vời, sẽ mãi tiếp ủng hộ quán nè hihi",recommended,positive
8560315,"bánh mì ngon tuyệt vời, đợi chờ là hạnh phúc công nhận ngon hết nước chấm luôn đánh giá tốt 5 sao, chủ quán nhiệt tình lại sạch sẽ, sẽ mãi ủng hộ quán miết miết luôn  kkk","bánh mì ngon tuyệt vời, đợi chờ là hạnh phúc công nhận ngon hết nước chấm luôn đánh giá tốt 5 sao, chủ quán nhiệt tình lại sạch sẽ, sẽ mãi ủng hộ quán miết miết luôn  kkk",recommended,positive
8801246,ngon lắm ạ.,ngon lắm ạ.,recommended,positive
8144772,mua mấy lần r vẫn ngon chán ❤️❤️❤️,mua mấy lần rồi vẫn ngon chán ❤️❤️❤️,recommended,positive
7675023,Nước dùng ngon,Nước dùng ngon,recommended,positive
8747902,"ngon, đóng gói ok, nước chang nóng","ngon, đóng gói ok, nước chang nóng",recommended,positive
7739960,Ly sữa tươi mà chân châu gần một nữa rùi ngon,Ly sữa tươi mà chân châu gần một nữa rùi ngon,recommended,positive
7622959,ngon bổ rẻ,ngon bổ rẻ,recommended,positive
8422895,"ngon, ăn xong mới vô đánh giá nên k có hình","ngon, ăn xong mới vô đánh giá nên không có hình",recommended,positive
8409685,Ngon lắm mọi người,Ngon lắm mọi người,recommended,positive
8165946,"ngon ,đậm đà","ngon ,đậm đà",recommended,positive
8127279,Good sạch sẽ,Good sạch sẽ,recommended,positive
8035732,"ngon , đậm đà.","ngon , đậm đà.",recommended,positive
7935466,Cũng đc oke,Cũng được oke,recommended,positive
7814281,"Oke, ngon tạm","Oke, ngon tạm",recommended,positive
7773270,"Cũng được, ngon","Cũng được, ngon",recommended,positive
7770158,Cũng ngon lắm,Cũng ngon lắm,recommended,positive
7765811,"Ngon, vừa miệng. Good","Ngon, vừa miệng. Good",recommended,positive
7745987,ngon!!! cá như vậy quá được rồi chứ còn đòi j nữa thím...,ngon!!! cá như vậy quá được rồi chứ còn đòi gì nữa thím...,recommended,positive
7675548,"bánh canh ngon, hơn nhiều quán bánh canh cá lóc khác. quẩy ship tới vẫn còn giòn không bị cứng.","bánh canh ngon, hơn nhiều quán bánh canh cá lóc khác. quẩy ship tới vẫn còn giòn không bị cứng.",recommended,positive
7562917,"mình là người nghệ an, mà không biết ăn bánh canh, mà ăn ở đây thấy ngon, rất hài lòng","mình là người nghệ an, mà không biết ăn bánh canh, mà ăn ở đây thấy ngon, rất hài lòng",recommended,positive
7745378,"nhiều topping nhưng nước mắm hơi mặn 1 chút. ko sao, vẫn ngon và mình sẽ đặt tiếp nhé","nhiều topping nhưng nước mắm hơi mặn 1 chút. không sao, vẫn ngon và mình sẽ đặt tiếp nhé",recommended,positive
7728568,"Đồ ăn ít, chắc do bán online nên đắt hơn","Đồ ăn ít, chắc do bán online nên đắt hơn",recommended,positive
8572852,"ngon lắm ạ
gâgbkshabkhsbskausnakgebkaysgjaksgvsjaigenakhegajjavskiwyfakakgebskgsvskshgsjsksyehsksjgsjsgsb",ngon lắm ạ,recommended,positive
8315282,"Ngon lắm , quẩy giòn . Sẽ ủng hộ nhiều nhiều","Ngon lắm , quẩy giòn . Sẽ ủng hộ nhiều nhiều",recommended,positive
8002779,vị cũng oke,vị cũng oke,recommended,positive
7978862,ngon lắm luôn,ngon lắm luôn,recommended,positive
7860370,"11 sao . Lần đầu ăn ngon vậy luôn , đậm đà , thơm ,","11 sao . Lần đầu ăn ngon vậy luôn , đậm đà , thơm ,",recommended,positive
7854862,Ngon đấy nnnnn,Ngon đấy ,recommended,positive
7758143,"ngonnnnnnnnnnnnnnnmnnmm xiuuuuuuuuuu ,ngất ,xiiiiiiiiiiiiiiiiui,quá ngonnnnnnnnnn","ngon xỉu ,ngất ,quá ngon",recommended,positive
7602118,"ăn khá hợp khẩu vị của mình, mng nên ăn thử nha","ăn khá hợp khẩu vị của mình, mọi người nên ăn thử nha",recommended,positive
7843974,Ngon tuyệt vời,Ngon tuyệt vời,recommended,positive
8463486,Ăn ngon nhưng mà shop quên cho thìa đũa nhé!,Ăn ngon nhưng mà shop quên cho thìa đũa nhé!,recommended,positive
8454740,"duyệt,ngon lắm nè.","duyệt,ngon lắm nè.",recommended,positive
8568956,tuyệt vời ah,tuyệt vời ah,recommended,positive
8563710,"nem chua rán ngon, nc mắm ăn ram hơi chua tí bớt xíu lại là đc","nem chua rán ngon, nước mắm ăn ram hơi chua tí bớt xíu lại là được",recommended,positive
8541220,Ngon ok ok,Ngon ok ok,recommended,positive
8534050,"Bún đậu ngon nhất khi túi đang dần đi đến hồi kết🤔, chứ chi ngon lắm hà đặt cái tên đã nghĩ tới cảnh tượng sinh viên cuối tháng òi kkk, chủ quán dễ thương ghê sẽ ủng hộ miết miết luôn ạ!","Bún đậu ngon nhất khi túi đang dần đi đến hồi kết🤔, chứ chi ngon lắm hà đặt cái tên đã nghĩ tới cảnh tượng sinh viên cuối tháng òi kkk, chủ quán dễ thương ghê sẽ ủng hộ miết miết luôn ạ!",recommended,positive
8515832,"vị ngon miễn chê, uống thử lần đầu thấy hơi bị ghiền ák, có khi lại gắng kết với quán lâu dài nè kkk","vị ngon miễn chê, uống thử lần đầu thấy hơi bị ghiền á, có khi lại gắn kết với quán lâu dài nè kkk",recommended,positive
8478290,"Mình từng đặt ở cửa hàng tầm 20 đơn, trà đào khá ngon, đào tươi nhưng không hiểu sao cửa hàng lại ngừng bán. Bún đậu thì khỏi chê, 10đ cho Mom Tea.","Mình từng đặt ở cửa hàng tầm 20 đơn, trà đào khá ngon, đào tươi nhưng không hiểu sao cửa hàng lại ngừng bán. Bún đậu thì khỏi chê, 10đ cho Mom Tea.",recommended,positive
8461702,Oke nha nhanh,Oke nha nhanh,recommended,positive
8228501,"ngon, thức ăn nhiều, cửa hàng nên cắt đậu to 1 xí để ko bị khô và ăn sẽ ngon hơn ạ","ngon, thức ăn nhiều, cửa hàng nên cắt đậu to 1 xí để không bị khô và ăn sẽ ngon hơn ạ",recommended,positive
8205549,trà sữa thơm và béo lắm ạ... xuất sắc...sẽ ủng hộ tiếp ^^,trà sữa thơm và béo lắm ạ... xuất sắc...sẽ ủng hộ tiếp ^^,recommended,positive
8773659,Hài lòng về người shiper 🤗🤗🤗,Hài lòng về người shiper 🤗🤗🤗,recommended,positive
7707156,"Quán đóng gói kĩ, ngon!","Quán đóng gói kĩ, ngon!",recommended,positive
7616454,"ngon, có bánh cuốn nhân thịt nướng thì tuyệt","ngon, có bánh cuốn nhân thịt nướng thì tuyệt",recommended,positive
8566164,giao nhanh hài lòng 👍👍👍,giao nhanh hài lòng 👍👍👍,recommended,positive
8553511,"cơm ngon, hấp dẫn","cơm ngon, hấp dẫn",recommended,positive
8449199,ngon quá trời luôn,ngon quá trời luôn,recommended,positive
8578036,vừa ăn vị rất ngon,vừa ăn vị rất ngon,recommended,positive
7414352,ngon nhứt nách mọi người ạk,ngon nhứt nách mọi người ạ,recommended,positive
7472883,Ngon hơn chè thái liên,Ngon hơn chè thái liên,recommended,positive
8590698,"Đọc phản hồi của mọi người mình hơi băn khoăn khi order NHƯNG ..!
Khi mình nhận hàng thì thấy bao bì rất đẹp,đầy đủ..nước chan rất nóng (không như mn phản hồi là nước chan bị lạnh) rau và dưa ăn kèm tươi ngon..  khi ăn vào thì rất ngon và vừa miệng !
 Thịt nướng chín và ngon,ram thì có độ giòn và dai khi ăn vào,có nem nữa nhưng mình ko ăn đc nem nên không nhận xét!
Mn ăn bún thịt nướng thì xin thêm ớt trái xanh -ăn kèm ngon nhé !
**Đối với mình khẩu phần này hợp lí và ngon,lần đầu đặt nhưng rất ưng í nè","Đọc phản hồi của mọi người mình hơi băn khoăn khi order NHƯNG ..!
Khi mình nhận hàng thì thấy bao bì rất đẹp,đầy đủ..nước chan rất nóng (không như mọi người phản hồi là nước chan bị lạnh) rau và dưa ăn kèm tươi ngon..  khi ăn vào thì rất ngon và vừa miệng !
 Thịt nướng chín và ngon,ram thì có độ giòn và dai khi ăn vào,có nem nữa nhưng mình không ăn được nem nên không nhận xét!
Mọi người ăn bún thịt nướng thì xin thêm ớt trái xanh -ăn kèm ngon nhé !
**Đối với mình khẩu phần này hợp lí và ngon,lần đầu đặt nhưng rất ưng í nè",recommended,positive
8552968,"Rất nhon ạ, quán ruột luôn :vv","Rất ngon ạ, quán ruột luôn :vv",recommended,positive
8525287,"món ngon, sẽ ủng hộ nhiệt tình.","món ngon, sẽ ủng hộ nhiệt tình.",recommended,positive
8484117,tuyệt vời ạ,tuyệt vời ạ,recommended,positive
8337996,bún chả nướng ngon ạ nhiều topping nha,bún chả nướng ngon ạ nhiều topping nha,recommended,positive
8226477,quán rất Okw,quán rất Ok,recommended,positive
8150697,ngon lắm quán ơi,ngon lắm quán ơi,recommended,positive
8149086,ngon quá nên mua,ngon quá nên mua,recommended,positive
8111115,"Bún  mắm ngon, hơi ít topping tẹo nhưng vị okela 🙆🙆🙆🙆","Bún  mắm ngon, hơi ít topping tẹo nhưng vị okela 🙆🙆🙆🙆",recommended,positive
8007603,"Mình ăn thấy vừa miệng, bánh ngon 👍🏻","Mình ăn thấy vừa miệng, bánh ngon 👍🏻",recommended,positive
7992972,Ngon lắm ạ 🥰,Ngon lắm ạ 🥰,recommended,positive
7945602,"Ngon, Quá OKE","Ngon, Quá OKE",recommended,positive
7904007,Đóng gói đẹp.. bún ngon ạ,Đóng gói đẹp.. bún ngon ạ,recommended,positive
7808051,"ngon nhức nách nha, mn cũng nên thử, mắm nêm vị thấy ngon hơn những chỗ khác 👍","ngon nhức nách nha, mọi người cũng nên thử, mắm nêm vị thấy ngon hơn những chỗ khác 👍",recommended,positive
7778198,Ship 2 cay ăn cho vui ai ngờ gỏi cuốn to chà bá lửa luôn 😭😭 ăn bao no lun nn,Ship 2 cay ăn cho vui ai ngờ gỏi cuốn to chà bá lửa luôn 😭😭 ăn bao no lun ,recommended,positive
7771649,"Ngon lắm nha mọi người ,bánh hỏi làm giống kiểu quãng Ngãi mình thích ghê","Ngon lắm nha mọi người ,bánh hỏi làm giống kiểu quãng Ngãi mình thích ghê",recommended,positive
7478185,"rất ngon ạ,lần sau sẽ ủng hộ quán tiếp ạ,ăn rất lạ miệng","rất ngon ạ,lần sau sẽ ủng hộ quán tiếp ạ,ăn rất lạ miệng",recommended,positive
7444791,Hai lần trước mua cuốn rất to ăn no luôn nhưng lần này cuốn có xí xi lại còn cuốn ko gọn gàng,Hai lần trước mua cuốn rất to ăn no luôn nhưng lần này cuốn có xí xi lại còn cuốn không gọn gàng,not_recommended,positive
7385859,"Món ăn ngon , mà rẻ nữa, sẽ ủng hộ","Món ăn ngon , mà rẻ nữa, sẽ ủng hộ",recommended,positive
7408706,ok.ngon rẻ chủ quán đẹp zai,ok.ngon rẻ chủ quán đẹp zai,recommended,positive
7333275,Cf ngon xỉu vị cf thơm sẽ tiếp tục ủng hộ,Cafe ngon xỉu vị cafe thơm sẽ tiếp tục ủng hộ,recommended,positive
7331202,cf ngon giá cả hợp lý,cafe ngon giá cả hợp lý,recommended,positive
8887123,"combo 55 nghìn mà bán đắt vãi chưởng,tôi  k bao giờ mua ở đây nữa","combo 55 nghìn mà bán đắt vãi chưởng,tôi  không bao giờ mua ở đây nữa",not_recommended,positive
8349198,rất hài lòng,rất hài lòng,recommended,positive
8315514,"ăn bún đậu, đặt quán ly trà tắc nha đam, ngon, yêu lắm nè","ăn bún đậu, đặt quán ly trà tắc nha đam, ngon, yêu lắm nè",recommended,positive
8294890,rất hài lòng nè,rất hài lòng nè,recommended,positive
8289316,"cfe ngon, hài lòng lắm luôn","cafe ngon, hài lòng lắm luôn",recommended,positive
8287981,"con số, làm cho mình phải sử dụng cfe, ngon","con số, làm cho mình phải sử dụng cafe, ngon",recommended,positive
8284376,"hihi, cfe ngon, hình minh họa","hihi, cafe ngon, hình minh họa",recommended,positive
8284265,"rất ok nhé pcfe










fr
e",rất ok nhé,recommended,positive
8284224,"cfe ngon ngon, thích nhé","cafe ngon ngon, thích nhé",recommended,positive
8284167,"chuyện kể hôm qua, hạn bctc hết 31/12 làm ly cfe thấy tuyệt vời luôn","chuyện kể hôm qua, hạn bctc hết 31/12 làm ly cafe thấy tuyệt vời luôn",recommended,positive
8284131,"ngon ạ, mà quên chụp hình ạ","ngon ạ, mà quên chụp hình ạ",recommended,positive
8094504,ổn nha nên mua,ổn nha nên mua,recommended,positive
7913359,hợp vs khẩu vị,hợp với khẩu vị,recommended,positive
7836343,rất hài lòng,rất hài lòng,recommended,positive
7798637,caffe ngon nè,caffe ngon nè,recommended,positive
7655133,Cho quán 5 sao,Cho quán 5 sao,recommended,positive
7654903,ok nhé quán' lần sau cho mình ngọt xí là đc ạ,ok nhé quán' lần sau cho mình ngọt xí là được ạ,recommended,positive
